type,time,channel,note,velocity,pitch  
pitchwheel,37.902713775634766,2,,,-15
note_on,37.9031867980957,2,57,127,
pitchwheel,37.92395281791687,2,,,0
note_off,37.955806016922,0,65,64,
pitchwheel,37.99472165107727,0,,,-34
note_on,37.99511790275574,0,65,127,
note_off,38.04383063316345,0,65,64,
pitchwheel,38.076740741729736,0,,,-48
note_on,38.07718586921692,0,65,127,
pitchwheel,38.09178972244263,0,,,0
note_off,38.16179585456848,0,65,64,
pitchwheel,38.210776805877686,0,,,-2
note_on,38.21125793457031,0,65,127,
pitchwheel,38.21284890174866,0,,,0
note_off,38.233869791030884,1,62,64,
pitchwheel,38.2968487739563,1,,,-4
note_on,38.29724192619324,1,62,127,
pitchwheel,38.30378866195679,1,,,0
note_off,38.43572187423706,0,65,64,
pitchwheel,38.46476173400879,0,,,-17
note_on,38.465189933776855,0,65,127,
pitchwheel,38.47385382652283,0,,,0
note_off,38.56366682052612,0,65,64,
pitchwheel,38.610920906066895,0,,,-2
note_on,38.611185789108276,0,65,127,
pitchwheel,38.612953901290894,0,,,0
note_off,38.647916078567505,2,57,64,
pitchwheel,38.70903778076172,2,,,-15
note_on,38.70943784713745,2,57,127,
pitchwheel,38.744083881378174,2,,,0
note_off,38.745814085006714,0,65,64,
pitchwheel,38.7905547618866,0,,,-17
note_on,38.79089689254761,0,65,127,
note_off,38.85573673248291,0,65,64,
pitchwheel,38.8947868347168,0,,,28
note_on,38.89483380317688,0,65,127,
pitchwheel,38.905909061431885,0,,,0
note_off,38.98160099983215,0,65,64,
pitchwheel,39.0145218372345,0,,,-7
note_on,39.01489210128784,0,64,127,
pitchwheel,39.01572585105896,1,,,-505
note_off,39.041921854019165,1,62,64,
pitchwheel,39.04326581954956,1,,,-14
note_on,39.0437068939209,1,59,127,
note_off,39.063923835754395,3,50,64,
pitchwheel,39.11079668998718,3,,,-33
note_on,39.11114287376404,3,50,127,
note_off,39.16392493247986,0,64,64,
pitchwheel,39.2047278881073,0,,,-7
note_on,39.20509076118469,0,64,127,
note_off,39.23770594596863,0,64,64,
pitchwheel,39.2967689037323,0,,,-21
note_on,39.29703974723816,0,64,127,
note_off,39.353813886642456,0,64,64,
pitchwheel,39.390498876571655,0,,,-7
note_on,39.39086389541626,0,64,127,
note_off,39.447924852371216,2,57,64,
pitchwheel,39.48282194137573,2,,,11
note_on,39.48309087753296,2,57,127,
pitchwheel,39.530165910720825,5,,,-4
pitchwheel,39.56246781349182,2,,,0
note_off,39.59178972244263,0,64,64,
pitchwheel,39.593010902404785,0,,,-7
note_on,39.59338879585266,0,64,127,
note_off,39.631690979003906,0,64,64,
pitchwheel,39.67279577255249,0,,,-7
note_on,39.67321491241455,0,64,127,
note_off,39.71382403373718,0,64,64,
pitchwheel,39.752511978149414,0,,,-7
note_on,39.75292682647705,0,64,127,
note_off,39.789952993392944,1,59,64,
pitchwheel,39.85294795036316,1,,,17
note_on,39.85331583023071,1,59,127,
note_off,39.953852891922,0,64,64,
pitchwheel,39.9547758102417,0,,,-7
note_on,39.95522689819336,0,64,127,
note_off,39.98801279067993,0,64,64,
pitchwheel,40.00578570365906,1,,,0
pitchwheel,40.010650873184204,0,,,-38
note_on,40.01103377342224,0,66,111,
pitchwheel,40.06765294075012,0,,,-692
note_off,40.08177089691162,0,66,64,
pitchwheel,40.12267279624939,0,,,12
note_on,40.123100996017456,0,64,127,
pitchwheel,40.13158082962036,0,,,0
note_off,40.147995948791504,2,57,64,
pitchwheel,40.185391902923584,2,,,-14
note_on,40.18550682067871,2,59,127,
note_off,40.20208287239075,2,59,64,
pitchwheel,40.20359396934509,2,,,-15
note_on,40.20396089553833,2,57,127,
pitchwheel,40.21846675872803,2,,,0
note_off,40.229713916778564,0,64,64,
pitchwheel,40.252901792526245,0,,,7
note_on,40.25311589241028,0,64,127,
note_off,40.281856060028076,0,64,64,
pitchwheel,40.28303384780884,0,,,-7
note_on,40.283474922180176,0,64,127,
pitchwheel,40.31607675552368,5,,,-67
note_off,40.317537784576416,0,64,64,
pitchwheel,40.35063982009888,0,,,-21
note_on,40.351032733917236,0,64,127,
pitchwheel,40.35297203063965,5,,,-31
note_off,40.42780900001526,0,64,64,
pitchwheel,40.45675492286682,0,,,-7
note_on,40.45728778839111,0,64,127,
note_off,40.45793890953064,1,59,64,
pitchwheel,40.488669872283936,1,,,97
note_on,40.48921585083008,1,59,127,
note_off,40.49584889411926,2,57,64,
pitchwheel,40.51388382911682,0,,,0
pitchwheel,40.517807722091675,1,,,869
pitchwheel,40.539880990982056,1,,,1024
pitchwheel,40.54377293586731,0,,,337
note_off,40.5475127696991,0,64,64,
pitchwheel,40.55696487426758,2,,,18
note_on,40.55741596221924,2,60,127,
pitchwheel,40.58174180984497,2,,,-348
note_off,40.597959995269775,1,59,64,
pitchwheel,40.64253783226013,1,,,7
note_on,40.6429979801178,1,62,127,
pitchwheel,40.65072798728943,0,,,-34
note_on,40.650927782058716,0,64,14,
note_off,40.693763732910156,1,62,64,
pitchwheel,40.73495888710022,1,,,-4
note_on,40.73532795906067,1,62,127,
pitchwheel,40.739802837371826,1,,,0
note_off,40.79595971107483,1,62,64,
note_off,40.80371570587158,0,64,64,
pitchwheel,40.80497479438782,0,,,-7
note_on,40.80515193939209,0,64,127,
pitchwheel,40.83874201774597,1,,,7
note_on,40.839252948760986,1,62,127,
pitchwheel,40.839932918548584,2,,,-924
pitchwheel,40.866615772247314,5,,,0
note_off,40.88790583610535,2,60,64,
pitchwheel,40.906057834625244,3,,,60
pitchwheel,40.93397092819214,3,,,-37
pitchwheel,40.94294190406799,2,,,-15
note_on,40.94342303276062,2,57,127,
pitchwheel,40.97983002662659,0,,,0
pitchwheel,41.01398181915283,0,,,325
pitchwheel,41.01573467254639,1,,,58
note_off,41.037938833236694,1,62,64,
pitchwheel,41.03910779953003,1,,,7
note_on,41.03946495056152,1,62,127,
note_off,41.05776286125183,0,64,64,
note_off,41.07791090011597,1,62,64,
pitchwheel,41.12873196601868,1,,,45
note_on,41.12917494773865,1,62,122,
pitchwheel,41.16382884979248,1,,,7
note_off,41.187737703323364,1,62,64,
pitchwheel,41.19051790237427,0,,,-48
note_on,41.19087290763855,0,65,127,
pitchwheel,41.20406985282898,3,,,0
pitchwheel,41.22672986984253,1,,,-139
note_on,41.227208852767944,1,60,127,
pitchwheel,41.22781801223755,4,,,-1257
pitchwheel,41.23402190208435,2,,,0
note_off,41.236095905303955,5,40,64,
pitchwheel,41.237854957580566,3,,,61
pitchwheel,41.24836993217468,4,,,-1048
pitchwheel,41.24956798553467,0,,,-11
pitchwheel,41.25792169570923,3,,,256
pitchwheel,41.26155877113342,1,,,-14
pitchwheel,41.280033826828,3,,,306
pitchwheel,41.28512382507324,5,,,-33
note_on,41.285560846328735,5,41,127,
note_off,41.31977605819702,1,60,64,
pitchwheel,41.325711727142334,0,,,0
pitchwheel,41.38883376121521,1,,,-14
note_on,41.38918685913086,1,60,127,
note_off,41.46388292312622,1,60,64,
pitchwheel,41.465444803237915,1,,,8
note_on,41.46568179130554,1,60,127,
pitchwheel,41.48376178741455,1,,,0
note_off,41.50990700721741,0,65,64,
pitchwheel,41.548851013183594,0,,,-2
note_on,41.54917573928833,0,65,127,
note_off,41.55166578292847,1,60,64,
pitchwheel,41.5577609539032,0,,,0
pitchwheel,41.58498191833496,1,,,1
note_on,41.58538293838501,1,60,127,
pitchwheel,41.58716177940369,1,,,0
note_off,41.650166034698486,3,50,64,
pitchwheel,41.700931787490845,3,,,94
note_on,41.70128893852234,3,51,127,
pitchwheel,41.7180700302124,3,,,0
pitchwheel,41.766037940979004,1,,,288
note_off,41.80224680900574,1,60,64,
pitchwheel,41.803425788879395,1,,,1
note_on,41.80381178855896,1,60,127,
pitchwheel,41.81187200546265,1,,,0
note_off,41.83974504470825,1,60,64,
pitchwheel,41.88087773323059,1,,,-14
note_on,41.8813419342041,1,60,127,
note_off,41.94986081123352,1,60,64,
note_off,41.957632064819336,0,65,64,
pitchwheel,41.95856595039368,0,,,-11
note_on,41.95893669128418,0,65,127,
pitchwheel,41.978824853897095,1,,,-1
note_on,41.97929787635803,1,60,127,
pitchwheel,41.98073983192444,1,,,0
pitchwheel,41.99591302871704,0,,,0
note_off,42.014004945755005,2,57,64,
pitchwheel,42.078818798065186,2,,,11
note_on,42.07925081253052,2,57,127,
pitchwheel,42.169965744018555,1,,,87
note_off,42.19600582122803,1,60,64,
pitchwheel,42.19758701324463,1,,,18
note_on,42.19798994064331,1,60,127,
note_off,42.26383376121521,1,60,64,
pitchwheel,42.26505970954895,1,,,-14
note_on,42.265381813049316,1,60,127,
pitchwheel,42.29582071304321,1,,,0
note_off,42.32185482978821,1,60,64,
pitchwheel,42.36081099510193,1,,,-14
note_on,42.36125993728638,1,60,127,
pitchwheel,42.39583086967468,1,,,0
note_off,42.39801597595215,4,49,64,
note_off,42.39989185333252,3,51,64,
pitchwheel,42.45084285736084,3,,,-30
note_on,42.4512677192688,3,51,127,
note_off,42.487849950790405,1,60,64,
pitchwheel,42.51093506813049,1,,,-141
note_on,42.511462926864624,1,61,127,
note_off,42.57001781463623,1,61,64,
pitchwheel,42.57145690917969,1,,,-14
note_on,42.57182598114014,1,60,127,
note_off,42.603914976119995,1,60,64,
pitchwheel,42.65295886993408,1,,,18
note_on,42.653297901153564,1,60,127,
pitchwheel,42.674126863479614,1,,,0
note_off,42.69990301132202,1,60,64,
pitchwheel,42.738799810409546,1,,,-1
note_on,42.73917293548584,1,60,127,
pitchwheel,42.739887952804565,1,,,0
note_off,42.77204084396362,2,57,64,
note_off,42.77273082733154,3,51,64,
pitchwheel,42.83880877494812,2,,,-15
note_on,42.83919882774353,2,57,127,
pitchwheel,42.8437020778656,1,,,684
pitchwheel,42.84795069694519,2,,,0
note_off,42.9399790763855,1,60,64,
pitchwheel,42.94128680229187,1,,,7
note_on,42.94163489341736,1,62,127,
note_off,43.001996755599976,1,62,64,
pitchwheel,43.00332283973694,1,,,7
note_on,43.00376081466675,1,62,127,
pitchwheel,43.017905950546265,2,,,34
pitchwheel,43.04594373703003,2,,,85
note_off,43.082087993621826,1,62,64,
pitchwheel,43.110782861709595,1,,,-1
note_on,43.111278772354126,1,60,127,
pitchwheel,43.112674713134766,1,,,0
pitchwheel,43.117814779281616,2,,,11
pitchwheel,43.181113719940186,3,,,-10
note_on,43.181418895721436,3,51,127,
note_off,43.204038858413696,2,57,64,
pitchwheel,43.30191373825073,1,,,47
note_off,43.323894739151,1,60,64,
note_off,43.37368392944336,0,65,64,
pitchwheel,43.388556718826294,1,,,-60
note_on,43.388964891433716,1,60,127,
pitchwheel,43.39474678039551,0,,,80
note_on,43.39521884918213,0,64,14,
note_off,43.423847913742065,1,60,64,
pitchwheel,43.43167591094971,0,,,-27
note_off,43.43264985084534,5,41,64,
pitchwheel,43.433836698532104,5,,,-31
note_on,43.43445873260498,5,40,122,
pitchwheel,43.45904994010925,2,,,25
note_on,43.45909404754639,2,55,68,
pitchwheel,43.493794679641724,2,,,61
pitchwheel,43.4987268447876,1,,,-30
note_on,43.49922585487366,1,59,101,
note_off,43.501747846603394,2,55,64,
pitchwheel,43.51549172401428,0,,,80
pitchwheel,43.53286576271057,2,,,-44
note_on,43.533371925354004,2,57,64,
pitchwheel,43.53447508811951,1,,,61
pitchwheel,43.55825686454773,2,,,-230
pitchwheel,43.591784954071045,1,,,127
pitchwheel,43.59567189216614,2,,,85
pitchwheel,43.597744941711426,3,,,295
note_off,43.59857487678528,1,59,64,
note_off,43.613714933395386,0,64,64,
note_off,43.61795473098755,5,40,64,
pitchwheel,43.61959385871887,5,,,-31
note_on,43.619966983795166,5,40,127,
pitchwheel,43.62353277206421,2,,,-74
pitchwheel,43.6568398475647,0,,,105
note_on,43.657272815704346,0,65,14,
pitchwheel,43.68185877799988,2,,,-448
note_off,43.695865869522095,2,57,64,
pitchwheel,43.698755741119385,1,,,-31
note_on,43.699113845825195,1,60,127,
note_off,43.73584008216858,1,60,64,
pitchwheel,43.782625675201416,1,,,1
note_on,43.782965898513794,1,60,127,
pitchwheel,43.78591179847717,1,,,0
note_off,43.81188893318176,1,60,64,
pitchwheel,43.872663736343384,1,,,1
note_on,43.87335777282715,1,60,127,
pitchwheel,43.87465977668762,2,,,-17
note_on,43.87481498718262,2,56,113,
pitchwheel,43.9138708114624,2,,,58
note_off,43.92392873764038,3,51,64,
pitchwheel,43.9749550819397,3,,,-31
note_on,43.97535991668701,3,52,127,
pitchwheel,44.035969734191895,2,,,23
pitchwheel,44.05787491798401,1,,,252
note_off,44.07394790649414,1,60,64,
note_off,44.081801891326904,0,65,64,
pitchwheel,44.09483599662781,1,,,7
note_on,44.09487009048462,1,62,127,
note_off,44.11396884918213,2,56,64,
note_off,44.169901847839355,1,62,64,
pitchwheel,44.1712589263916,1,,,7
note_on,44.17136478424072,1,62,127,
pitchwheel,44.172942876815796,2,,,10
note_on,44.17329287528992,2,56,61,
pitchwheel,44.18173694610596,1,,,0
pitchwheel,44.19862675666809,0,,,-21
note_on,44.198965072631836,0,64,73,
note_off,44.20179200172424,1,62,64,
pitchwheel,44.242857933044434,1,,,34
note_on,44.243332862854004,1,59,127,
note_off,44.274024963378906,2,56,64,
pitchwheel,44.277832984924316,1,,,-34
pitchwheel,44.331790924072266,1,,,-2
pitchwheel,44.33684587478638,2,,,10
note_on,44.337392807006836,2,56,127,
pitchwheel,44.3618688583374,0,,,0
note_off,44.39595866203308,1,59,64,
pitchwheel,44.44898986816406,1,,,-14
note_on,44.449585914611816,1,59,127,
pitchwheel,44.46788001060486,1,,,0
note_off,44.58598184585571,1,59,64,
pitchwheel,44.618682861328125,1,,,-14
note_on,44.619043827056885,1,59,127,
note_off,44.64799475669861,2,56,64,
pitchwheel,44.64971089363098,2,,,10
note_on,44.65004801750183,2,56,127,
note_off,44.68400168418884,3,52,64,
pitchwheel,44.734808683395386,3,,,34
note_on,44.735355854034424,3,52,127,
pitchwheel,44.74652981758118,3,,,0
pitchwheel,44.7979679107666,1,,,0
pitchwheel,44.82188892364502,1,,,115
note_off,44.86797595024109,1,59,64,
pitchwheel,44.932831048965454,1,,,7
note_on,44.93319392204285,1,59,127,
pitchwheel,44.93992495536804,1,,,0
note_off,45.00220489501953,1,59,64,
pitchwheel,45.024919748306274,1,,,-14
note_on,45.025412797927856,1,59,127,
note_off,45.07000398635864,2,56,64,
pitchwheel,45.12474799156189,2,,,-17
note_on,45.12510585784912,2,56,127,
pitchwheel,45.16617774963379,3,,,-35
pitchwheel,45.19601273536682,2,,,51
pitchwheel,45.20801782608032,1,,,0
pitchwheel,45.22374510765076,2,,,90
note_off,45.25005078315735,2,56,64,
note_off,45.25376892089844,1,59,64,
pitchwheel,45.30705690383911,1,,,-14
note_on,45.30711388587952,1,59,127,
pitchwheel,45.30891394615173,2,,,10
note_on,45.30945086479187,2,56,127,
note_off,45.443859815597534,1,59,64,
pitchwheel,45.445475816726685,1,,,-14
note_on,45.445788860321045,1,59,127,
note_off,45.45200276374817,3,52,64,
pitchwheel,45.485026836395264,4,,,-117
note_on,45.48535084724426,4,45,67,
pitchwheel,45.502975940704346,3,,,-31
note_on,45.50302004814148,3,52,127,
pitchwheel,45.51201677322388,4,,,-10
pitchwheel,45.554680824279785,4,,,0
note_off,45.583855867385864,1,59,64,
pitchwheel,45.62078595161438,1,,,17
note_on,45.62113094329834,1,59,127,
note_off,45.701945781707764,1,59,64,
pitchwheel,45.70350170135498,1,,,-14
note_on,45.7038369178772,1,59,127,
note_off,45.751869916915894,1,59,64,
pitchwheel,45.779945850372314,4,,,-60
pitchwheel,45.802720069885254,1,,,7
note_on,45.80321383476257,1,59,127,
pitchwheel,45.812076807022095,4,,,-20
pitchwheel,45.813713788986206,1,,,0
pitchwheel,45.831867933273315,4,,,12
pitchwheel,45.85607385635376,4,,,-24
note_off,45.85810470581055,5,40,64,
pitchwheel,45.898969888687134,5,,,-8
note_on,45.89901280403137,5,40,127,
pitchwheel,45.932693004608154,4,,,0
pitchwheel,45.941701889038086,1,,,201
note_off,45.945889711380005,1,59,64,
pitchwheel,45.99688768386841,1,,,-14
note_on,45.99727272987366,1,59,127,
note_off,46.033957958221436,1,59,64,
pitchwheel,46.10274004936218,1,,,7
note_on,46.10313081741333,1,59,127,
pitchwheel,46.11400771141052,1,,,0
note_off,46.13392472267151,1,59,64,
pitchwheel,46.196818828582764,1,,,-1
note_on,46.19732475280762,1,59,127,
note_off,46.242124795913696,3,52,64,
pitchwheel,46.2988920211792,3,,,-31
note_on,46.299248933792114,3,52,127,
pitchwheel,46.37807273864746,1,,,278
note_off,46.41399788856506,1,59,64,
pitchwheel,46.41538691520691,1,,,-14
note_on,46.41576075553894,1,59,127,
note_off,46.459967851638794,1,59,64,
pitchwheel,46.52282500267029,1,,,1
note_on,46.52333998680115,1,59,127,
note_off,46.575926780700684,1,59,64,
pitchwheel,46.6269907951355,1,,,-14
note_on,46.62703585624695,1,59,127,
note_off,46.66398906707764,2,56,64,
pitchwheel,46.72094988822937,2,,,-44
note_on,46.721317768096924,2,56,127,
pitchwheel,46.75782585144043,2,,,-2
note_off,46.78621792793274,1,59,64,
pitchwheel,46.836854696273804,1,,,7
note_on,46.83721089363098,1,59,127,
note_off,46.887765884399414,1,59,64,
pitchwheel,46.918646812438965,1,,,-135
note_on,46.9192099571228,1,60,124,
note_off,47.00980186462402,1,60,64,
pitchwheel,47.09466600418091,1,,,-34
note_on,47.094969749450684,1,59,127,
note_off,47.11195087432861,3,52,64,
note_off,47.12008881568909,4,45,64,
pitchwheel,47.12157487869263,4,,,-14
note_on,47.1218957901001,4,45,127,
pitchwheel,47.16284894943237,3,,,-31
note_on,47.16332983970642,3,52,127,
pitchwheel,47.24398899078369,1,,,0
note_off,47.2999370098114,1,59,64,
pitchwheel,47.301514863967896,1,,,-14
note_on,47.30187487602234,1,59,127,
note_off,47.33003497123718,1,59,64,
pitchwheel,47.39282488822937,1,,,1
note_on,47.393335819244385,1,59,117,
pitchwheel,47.39972400665283,1,,,0
note_off,47.437861919403076,1,59,64,
pitchwheel,47.51062774658203,1,,,30
note_on,47.51074481010437,1,59,127,
pitchwheel,47.54967498779297,1,,,-14
note_off,47.57191610336304,2,56,64,
pitchwheel,47.6348397731781,2,,,-17
note_on,47.635225772857666,2,56,127,
pitchwheel,47.6938738822937,1,,,87
note_off,47.73195695877075,1,59,64,
pitchwheel,47.758760929107666,1,,,-1
note_on,47.759034872055054,1,59,127,
note_off,48.03995084762573,1,59,64,
pitchwheel,48.0416100025177,1,,,1
note_on,48.04184675216675,1,59,113,
pitchwheel,48.04588079452515,1,,,0
note_off,48.07603693008423,3,52,64,
pitchwheel,48.1029257774353,3,,,55
note_on,48.10328197479248,3,52,117,
pitchwheel,48.13188195228577,3,,,-31
note_off,48.24795174598694,1,59,64,
note_off,48.31375694274902,0,64,64,
pitchwheel,48.36196994781494,2,,,-354
pitchwheel,48.362589836120605,3,,,-715
pitchwheel,48.42436099052429,0,,,-21
note_on,48.42477083206177,0,64,111,
note_off,48.4899640083313,2,56,64,
pitchwheel,48.512823820114136,1,,,-141
note_on,48.513338804244995,1,61,20,
note_off,48.5139217376709,4,45,64,
